flows,products,is_subtotal
14.03 Manufacturing,11 Geothermal,True
14.03 Manufacturing,12 Solar,True
14.03 Manufacturing,12.01 of which: Photovoltaics,True
14.03 Manufacturing,12.99 Solar nonspecified,True
14.03 Manufacturing,"13 Tide, wave, ocean",True
14.03 Manufacturing,14 Wind,True
14.03 Manufacturing,15 Solid biomass,True
14.03 Manufacturing,15.01 Fuelwood & woodwaste,True
14.03 Manufacturing,15.02 Bagasse,True
14.03 Manufacturing,15.03 Charcoal,True
14.03 Manufacturing,15.04 Black liqour,True
14.03 Manufacturing,15.05 Other biomass,True
14.03 Manufacturing,16 Others,True
14.03 Manufacturing,16.01 Biogas,True
14.03 Manufacturing,16.02 Industrial waste,True
14.03 Manufacturing,16.03 Municipal solid waste (renewable),True
14.03 Manufacturing,16.04 Municipal solid waste (non-renewable),True
14.03 Manufacturing,16.05 Biogasoline,True
14.03 Manufacturing,16.06 Biodiesel,True
14.03 Manufacturing,16.07 Bio jet kerosene,True
14.03 Manufacturing,16.08 Other liquid biofuels,True
14.03 Manufacturing,16.09 Other sources,True
14.03 Manufacturing,17 Electricity,True
14.03 Manufacturing,18 Heat,True
14.03 Manufacturing,19 Total,True
14.03 Manufacturing,20 Total Renewables,True
14.03 Manufacturing,21 Modern renewables,True
14.03.01 Iron and steel,01 Coal,True
14.03.01 Iron and steel,01.01 Coking coal,False
14.03.01 Iron and steel,01.02 Other bituminous coal,False
14.03.01 Iron and steel,01.03 Sub-bituminous coal,False
14.03.01 Iron and steel,01.04 Anthracite,False
14.03.01 Iron and steel,01.05 Lignite,False
14.03.01 Iron and steel,01.99 Coal nonspecified,False
14.03.01 Iron and steel,02 Coal products,True
14.03.01 Iron and steel,02.01 Coke oven coke,False
14.03.01 Iron and steel,02.02 Gas coke,False
14.03.01 Iron and steel,02.03 Coke oven gas,False
14.03.01 Iron and steel,02.04 Blast furnace gas,False
14.03.01 Iron and steel,02.05 Other recovered gases,False
14.03.01 Iron and steel,02.06 Patent fuel,False
14.03.01 Iron and steel,02.07 Coal tar,False
14.03.01 Iron and steel,02.08 BKB/PB,False
14.03.01 Iron and steel,03 Peat,False
14.03.01 Iron and steel,04 Peat products,False
14.03.01 Iron and steel,05 Oil shale and oil sands,False
14.03.01 Iron and steel,06 Crude oil & NGL,True
14.03.01 Iron and steel,06.01 Crude oil,False
14.03.01 Iron and steel,06.02 Natural gas liquids,False
14.03.01 Iron and steel,06.03 Refinery feedstocks,False
14.03.01 Iron and steel,06.04 Additives/ oxygenates,False
14.03.01 Iron and steel,06.05 Other hydrocarbons,False
14.03.01 Iron and steel,07 Petroleum products,True
14.03.01 Iron and steel,07.01 Motor gasoline,False
14.03.01 Iron and steel,07.02 Aviation gasoline,False
14.03.01 Iron and steel,07.03 Naphtha,False
14.03.01 Iron and steel,07.04 Gasoline type jet fuel,False
14.03.01 Iron and steel,07.05 Kerosene type jet fuel,False
14.03.01 Iron and steel,07.06 Kerosene,False
14.03.01 Iron and steel,07.07 Gas/diesel oil,False
14.03.01 Iron and steel,07.08 Fuel oil,False
14.03.01 Iron and steel,07.09 LPG,False
14.03.01 Iron and steel,07.10 Refinery gas (not liquefied),False
14.03.01 Iron and steel,07.11 Ethane,False
14.03.01 Iron and steel,07.12 White spirit SBP,False
14.03.01 Iron and steel,07.13 Lubricants,False
14.03.01 Iron and steel,07.14 Bitumen,False
14.03.01 Iron and steel,07.15 Paraffin  waxes,False
14.03.01 Iron and steel,07.16 Petroleum coke,False
14.03.01 Iron and steel,07.17 Other products,False
14.03.01 Iron and steel,07.99 PetProd nonspecified,False
14.03.01 Iron and steel,08 Gas,True
14.03.01 Iron and steel,08.01 Natural gas,False
14.03.01 Iron and steel,08.02 LNG,False
14.03.01 Iron and steel,08.03 Gas works gas,False
14.03.01 Iron and steel,08.99 Gas nonspecified,False
14.03.01 Iron and steel,09 Nuclear,False
14.03.01 Iron and steel,10 Hydro,False
14.03.01 Iron and steel,11 Geothermal,False
14.03.01 Iron and steel,12 Solar,True
14.03.01 Iron and steel,12.01 of which: Photovoltaics,False
14.03.01 Iron and steel,12.99 Solar nonspecified,False
14.03.01 Iron and steel,"13 Tide, wave, ocean",False
14.03.01 Iron and steel,14 Wind,False
14.03.01 Iron and steel,15 Solid biomass,True
14.03.01 Iron and steel,15.01 Fuelwood & woodwaste,False
14.03.01 Iron and steel,15.02 Bagasse,False
14.03.01 Iron and steel,15.03 Charcoal,False
14.03.01 Iron and steel,15.04 Black liqour,False
14.03.01 Iron and steel,15.05 Other biomass,False
14.03.01 Iron and steel,16 Others,True
14.03.01 Iron and steel,16.01 Biogas,False
14.03.01 Iron and steel,16.02 Industrial waste,False
14.03.01 Iron and steel,16.03 Municipal solid waste (renewable),False
14.03.01 Iron and steel,16.04 Municipal solid waste (non-renewable),False
14.03.01 Iron and steel,16.05 Biogasoline,False
14.03.01 Iron and steel,16.06 Biodiesel,False
14.03.01 Iron and steel,16.07 Bio jet kerosene,False
14.03.01 Iron and steel,16.08 Other liquid biofuels,False
14.03.01 Iron and steel,16.09 Other sources,False
14.03.01 Iron and steel,17 Electricity,False
14.03.01 Iron and steel,18 Heat,False
14.03.01 Iron and steel,19 Total,True
14.03.01 Iron and steel,20 Total Renewables,True
14.03.01 Iron and steel,21 Modern renewables,True
14.03.02 Chemical (incl. petrochemical),01 Coal,True
14.03.02 Chemical (incl. petrochemical),01.01 Coking coal,False
14.03.02 Chemical (incl. petrochemical),01.02 Other bituminous coal,False
14.03.02 Chemical (incl. petrochemical),01.03 Sub-bituminous coal,False
14.03.02 Chemical (incl. petrochemical),01.04 Anthracite,False
14.03.02 Chemical (incl. petrochemical),01.05 Lignite,False
14.03.02 Chemical (incl. petrochemical),01.99 Coal nonspecified,False
14.03.02 Chemical (incl. petrochemical),02 Coal products,True
14.03.02 Chemical (incl. petrochemical),02.01 Coke oven coke,False
14.03.02 Chemical (incl. petrochemical),02.02 Gas coke,False
14.03.02 Chemical (incl. petrochemical),02.03 Coke oven gas,False
14.03.02 Chemical (incl. petrochemical),02.04 Blast furnace gas,False
14.03.02 Chemical (incl. petrochemical),02.05 Other recovered gases,False
14.03.02 Chemical (incl. petrochemical),02.06 Patent fuel,False
14.03.02 Chemical (incl. petrochemical),02.07 Coal tar,False
14.03.02 Chemical (incl. petrochemical),02.08 BKB/PB,False
14.03.02 Chemical (incl. petrochemical),03 Peat,False
14.03.02 Chemical (incl. petrochemical),04 Peat products,False
14.03.02 Chemical (incl. petrochemical),05 Oil shale and oil sands,False
14.03.02 Chemical (incl. petrochemical),06 Crude oil & NGL,True
14.03.02 Chemical (incl. petrochemical),06.01 Crude oil,False
14.03.02 Chemical (incl. petrochemical),06.02 Natural gas liquids,False
14.03.02 Chemical (incl. petrochemical),06.03 Refinery feedstocks,False
14.03.02 Chemical (incl. petrochemical),06.04 Additives/ oxygenates,False
14.03.02 Chemical (incl. petrochemical),06.05 Other hydrocarbons,False
14.03.02 Chemical (incl. petrochemical),07 Petroleum products,True
14.03.02 Chemical (incl. petrochemical),07.01 Motor gasoline,False
14.03.02 Chemical (incl. petrochemical),07.02 Aviation gasoline,False
14.03.02 Chemical (incl. petrochemical),07.03 Naphtha,False
14.03.02 Chemical (incl. petrochemical),07.04 Gasoline type jet fuel,False
14.03.02 Chemical (incl. petrochemical),07.05 Kerosene type jet fuel,False
14.03.02 Chemical (incl. petrochemical),07.06 Kerosene,False
14.03.02 Chemical (incl. petrochemical),07.07 Gas/diesel oil,False
14.03.02 Chemical (incl. petrochemical),07.08 Fuel oil,False
14.03.02 Chemical (incl. petrochemical),07.09 LPG,False
14.03.02 Chemical (incl. petrochemical),07.10 Refinery gas (not liquefied),False
14.03.02 Chemical (incl. petrochemical),07.11 Ethane,False
14.03.02 Chemical (incl. petrochemical),07.12 White spirit SBP,False
14.03.02 Chemical (incl. petrochemical),07.13 Lubricants,False
14.03.02 Chemical (incl. petrochemical),07.14 Bitumen,False
14.03.02 Chemical (incl. petrochemical),07.15 Paraffin  waxes,False
14.03.02 Chemical (incl. petrochemical),07.16 Petroleum coke,False
14.03.02 Chemical (incl. petrochemical),07.17 Other products,False
14.03.02 Chemical (incl. petrochemical),07.99 PetProd nonspecified,False
14.03.02 Chemical (incl. petrochemical),08 Gas,True
14.03.02 Chemical (incl. petrochemical),08.01 Natural gas,False
14.03.02 Chemical (incl. petrochemical),08.02 LNG,False
14.03.02 Chemical (incl. petrochemical),08.03 Gas works gas,False
14.03.02 Chemical (incl. petrochemical),08.99 Gas nonspecified,False
14.03.02 Chemical (incl. petrochemical),09 Nuclear,False
14.03.02 Chemical (incl. petrochemical),10 Hydro,False
14.03.02 Chemical (incl. petrochemical),11 Geothermal,False
14.03.02 Chemical (incl. petrochemical),12 Solar,True
14.03.02 Chemical (incl. petrochemical),12.01 of which: Photovoltaics,False
14.03.02 Chemical (incl. petrochemical),12.99 Solar nonspecified,False
14.03.02 Chemical (incl. petrochemical),"13 Tide, wave, ocean",False
14.03.02 Chemical (incl. petrochemical),14 Wind,False
14.03.02 Chemical (incl. petrochemical),15 Solid biomass,True
14.03.02 Chemical (incl. petrochemical),15.01 Fuelwood & woodwaste,False
14.03.02 Chemical (incl. petrochemical),15.02 Bagasse,False
14.03.02 Chemical (incl. petrochemical),15.03 Charcoal,False
14.03.02 Chemical (incl. petrochemical),15.04 Black liqour,False
14.03.02 Chemical (incl. petrochemical),15.05 Other biomass,False
14.03.02 Chemical (incl. petrochemical),16 Others,True
14.03.02 Chemical (incl. petrochemical),16.01 Biogas,False
14.03.02 Chemical (incl. petrochemical),16.02 Industrial waste,False
14.03.02 Chemical (incl. petrochemical),16.03 Municipal solid waste (renewable),False
14.03.02 Chemical (incl. petrochemical),16.04 Municipal solid waste (non-renewable),False
14.03.02 Chemical (incl. petrochemical),16.05 Biogasoline,False
14.03.02 Chemical (incl. petrochemical),16.06 Biodiesel,False
14.03.02 Chemical (incl. petrochemical),16.07 Bio jet kerosene,False
14.03.02 Chemical (incl. petrochemical),16.08 Other liquid biofuels,False
14.03.02 Chemical (incl. petrochemical),16.09 Other sources,False
14.03.02 Chemical (incl. petrochemical),17 Electricity,False
14.03.02 Chemical (incl. petrochemical),18 Heat,False
14.03.02 Chemical (incl. petrochemical),19 Total,True
14.03.02 Chemical (incl. petrochemical),20 Total Renewables,True
14.03.02 Chemical (incl. petrochemical),21 Modern renewables,True
14.03.03 Non ferrous metals,01 Coal,True
14.03.03 Non ferrous metals,01.01 Coking coal,False
14.03.03 Non ferrous metals,01.02 Other bituminous coal,False
14.03.03 Non ferrous metals,01.03 Sub-bituminous coal,False
14.03.03 Non ferrous metals,01.04 Anthracite,False
14.03.03 Non ferrous metals,01.05 Lignite,False
14.03.03 Non ferrous metals,01.99 Coal nonspecified,False
14.03.03 Non ferrous metals,02 Coal products,True
14.03.03 Non ferrous metals,02.01 Coke oven coke,False
14.03.03 Non ferrous metals,02.02 Gas coke,False
14.03.03 Non ferrous metals,02.03 Coke oven gas,False
14.03.03 Non ferrous metals,02.04 Blast furnace gas,False
14.03.03 Non ferrous metals,02.05 Other recovered gases,False
14.03.03 Non ferrous metals,02.06 Patent fuel,False
14.03.03 Non ferrous metals,02.07 Coal tar,False
14.03.03 Non ferrous metals,02.08 BKB/PB,False
14.03.03 Non ferrous metals,03 Peat,False
14.03.03 Non ferrous metals,04 Peat products,False
14.03.03 Non ferrous metals,05 Oil shale and oil sands,False
14.03.03 Non ferrous metals,06 Crude oil & NGL,True
14.03.03 Non ferrous metals,06.01 Crude oil,False
14.03.03 Non ferrous metals,06.02 Natural gas liquids,False
14.03.03 Non ferrous metals,06.03 Refinery feedstocks,False
14.03.03 Non ferrous metals,06.04 Additives/ oxygenates,False
14.03.03 Non ferrous metals,06.05 Other hydrocarbons,False
14.03.03 Non ferrous metals,07 Petroleum products,True
14.03.03 Non ferrous metals,07.01 Motor gasoline,False
14.03.03 Non ferrous metals,07.02 Aviation gasoline,False
14.03.03 Non ferrous metals,07.03 Naphtha,False
14.03.03 Non ferrous metals,07.04 Gasoline type jet fuel,False
14.03.03 Non ferrous metals,07.05 Kerosene type jet fuel,False
14.03.03 Non ferrous metals,07.06 Kerosene,False
14.03.03 Non ferrous metals,07.07 Gas/diesel oil,False
14.03.03 Non ferrous metals,07.08 Fuel oil,False
14.03.03 Non ferrous metals,07.09 LPG,False
14.03.03 Non ferrous metals,07.10 Refinery gas (not liquefied),False
14.03.03 Non ferrous metals,07.11 Ethane,False
14.03.03 Non ferrous metals,07.12 White spirit SBP,False
14.03.03 Non ferrous metals,07.13 Lubricants,False
14.03.03 Non ferrous metals,07.14 Bitumen,False
14.03.03 Non ferrous metals,07.15 Paraffin  waxes,False
14.03.03 Non ferrous metals,07.16 Petroleum coke,False
14.03.03 Non ferrous metals,07.17 Other products,False
14.03.03 Non ferrous metals,07.99 PetProd nonspecified,False
14.03.03 Non ferrous metals,08 Gas,True
14.03.03 Non ferrous metals,08.01 Natural gas,False
14.03.03 Non ferrous metals,08.02 LNG,False
14.03.03 Non ferrous metals,08.03 Gas works gas,False
14.03.03 Non ferrous metals,08.99 Gas nonspecified,False
14.03.03 Non ferrous metals,09 Nuclear,False
14.03.03 Non ferrous metals,10 Hydro,False
14.03.03 Non ferrous metals,11 Geothermal,False
14.03.03 Non ferrous metals,12 Solar,True
14.03.03 Non ferrous metals,12.01 of which: Photovoltaics,False
14.03.03 Non ferrous metals,12.99 Solar nonspecified,False
14.03.03 Non ferrous metals,"13 Tide, wave, ocean",False
14.03.03 Non ferrous metals,14 Wind,False
14.03.03 Non ferrous metals,15 Solid biomass,True
14.03.03 Non ferrous metals,15.01 Fuelwood & woodwaste,False
14.03.03 Non ferrous metals,15.02 Bagasse,False
14.03.03 Non ferrous metals,15.03 Charcoal,False
14.03.03 Non ferrous metals,15.04 Black liqour,False
14.03.03 Non ferrous metals,15.05 Other biomass,False
14.03.03 Non ferrous metals,16 Others,True
14.03.03 Non ferrous metals,16.01 Biogas,False
14.03.03 Non ferrous metals,16.02 Industrial waste,False
14.03.03 Non ferrous metals,16.03 Municipal solid waste (renewable),False
14.03.03 Non ferrous metals,16.04 Municipal solid waste (non-renewable),False
14.03.03 Non ferrous metals,16.05 Biogasoline,False
14.03.03 Non ferrous metals,16.06 Biodiesel,False
14.03.03 Non ferrous metals,16.07 Bio jet kerosene,False
14.03.03 Non ferrous metals,16.08 Other liquid biofuels,False
14.03.03 Non ferrous metals,16.09 Other sources,False
14.03.03 Non ferrous metals,17 Electricity,False
14.03.03 Non ferrous metals,18 Heat,False
14.03.03 Non ferrous metals,19 Total,True
14.03.03 Non ferrous metals,20 Total Renewables,True
