sub4sectors,sub3sectors,sub2sectors,sub1sectors,sectors,subfuels,fuels,sector_pair,fuel_pair,zero_final_child_flag
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,08_03_gas_works_gas,08_gas,15_02_01_04_light_truck,08_03_gas_works_gas,
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,x,08_gas,15_02_01_04_light_truck,08_gas,
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,08_gas_unallocated,08_gas,15_02_01_04_light_truck,08_gas_unallocated,
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,16_01_biogas,16_others,15_02_01_04_light_truck,16_01_biogas,
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,16_05_biogasoline,16_others,15_02_01_04_light_truck,16_05_biogasoline,
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,16_06_biodiesel,16_others,15_02_01_04_light_truck,16_06_biodiesel,
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,16_07_bio_jet_kerosene,16_others,15_02_01_04_light_truck,16_07_bio_jet_kerosene,
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,x,16_others,15_02_01_04_light_truck,16_others,
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,16_others_unallocated,16_others,15_02_01_04_light_truck,16_others_unallocated,
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,16_x_ammonia,16_others,15_02_01_04_light_truck,16_x_ammonia,
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,16_x_efuel,16_others,15_02_01_04_light_truck,16_x_efuel,
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,16_x_hydrogen,16_others,15_02_01_04_light_truck,16_x_hydrogen,
x,15_02_01_04_light_truck,15_02_01_passenger,15_02_road,15_transport_sector,x,17_electricity,15_02_01_04_light_truck,17_electricity,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,01_coal,15_02_01_05_01_diesel_engine,01_coal,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,01_coal_unallocated,01_coal,15_02_01_05_01_diesel_engine,01_coal_unallocated,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,01_x_thermal_coal,01_coal,15_02_01_05_01_diesel_engine,01_x_thermal_coal,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_01_motor_gasoline,07_petroleum_products,15_02_01_05_01_diesel_engine,07_01_motor_gasoline,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_02_aviation_gasoline,07_petroleum_products,15_02_01_05_01_diesel_engine,07_02_aviation_gasoline,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_06_kerosene,07_petroleum_products,15_02_01_05_01_diesel_engine,07_06_kerosene,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_07_gas_diesel_oil,07_petroleum_products,15_02_01_05_01_diesel_engine,07_07_gas_diesel_oil,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_08_fuel_oil,07_petroleum_products,15_02_01_05_01_diesel_engine,07_08_fuel_oil,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_09_lpg,07_petroleum_products,15_02_01_05_01_diesel_engine,07_09_lpg,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,07_petroleum_products,15_02_01_05_01_diesel_engine,07_petroleum_products,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_x_jet_fuel,07_petroleum_products,15_02_01_05_01_diesel_engine,07_x_jet_fuel,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_x_other_petroleum_products,07_petroleum_products,15_02_01_05_01_diesel_engine,07_x_other_petroleum_products,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,08_01_natural_gas,08_gas,15_02_01_05_01_diesel_engine,08_01_natural_gas,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,08_02_lng,08_gas,15_02_01_05_01_diesel_engine,08_02_lng,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,08_03_gas_works_gas,08_gas,15_02_01_05_01_diesel_engine,08_03_gas_works_gas,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,08_gas,15_02_01_05_01_diesel_engine,08_gas,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,08_gas_unallocated,08_gas,15_02_01_05_01_diesel_engine,08_gas_unallocated,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_01_biogas,16_others,15_02_01_05_01_diesel_engine,16_01_biogas,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_05_biogasoline,16_others,15_02_01_05_01_diesel_engine,16_05_biogasoline,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_06_biodiesel,16_others,15_02_01_05_01_diesel_engine,16_06_biodiesel,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_07_bio_jet_kerosene,16_others,15_02_01_05_01_diesel_engine,16_07_bio_jet_kerosene,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,16_others,15_02_01_05_01_diesel_engine,16_others,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_others_unallocated,16_others,15_02_01_05_01_diesel_engine,16_others_unallocated,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_x_ammonia,16_others,15_02_01_05_01_diesel_engine,16_x_ammonia,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_x_efuel,16_others,15_02_01_05_01_diesel_engine,16_x_efuel,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_x_hydrogen,16_others,15_02_01_05_01_diesel_engine,16_x_hydrogen,
15_02_01_05_01_diesel_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,17_electricity,15_02_01_05_01_diesel_engine,17_electricity,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,01_coal,15_02_01_05_02_gasoline_engine,01_coal,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,01_coal_unallocated,01_coal,15_02_01_05_02_gasoline_engine,01_coal_unallocated,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,01_x_thermal_coal,01_coal,15_02_01_05_02_gasoline_engine,01_x_thermal_coal,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_01_motor_gasoline,07_petroleum_products,15_02_01_05_02_gasoline_engine,07_01_motor_gasoline,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_02_aviation_gasoline,07_petroleum_products,15_02_01_05_02_gasoline_engine,07_02_aviation_gasoline,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_06_kerosene,07_petroleum_products,15_02_01_05_02_gasoline_engine,07_06_kerosene,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_07_gas_diesel_oil,07_petroleum_products,15_02_01_05_02_gasoline_engine,07_07_gas_diesel_oil,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_08_fuel_oil,07_petroleum_products,15_02_01_05_02_gasoline_engine,07_08_fuel_oil,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_09_lpg,07_petroleum_products,15_02_01_05_02_gasoline_engine,07_09_lpg,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,07_petroleum_products,15_02_01_05_02_gasoline_engine,07_petroleum_products,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_petroleum_products_unallocated,07_petroleum_products,15_02_01_05_02_gasoline_engine,07_petroleum_products_unallocated,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_x_jet_fuel,07_petroleum_products,15_02_01_05_02_gasoline_engine,07_x_jet_fuel,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_x_other_petroleum_products,07_petroleum_products,15_02_01_05_02_gasoline_engine,07_x_other_petroleum_products,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,08_01_natural_gas,08_gas,15_02_01_05_02_gasoline_engine,08_01_natural_gas,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,08_02_lng,08_gas,15_02_01_05_02_gasoline_engine,08_02_lng,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,08_03_gas_works_gas,08_gas,15_02_01_05_02_gasoline_engine,08_03_gas_works_gas,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,08_gas,15_02_01_05_02_gasoline_engine,08_gas,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,08_gas_unallocated,08_gas,15_02_01_05_02_gasoline_engine,08_gas_unallocated,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_01_biogas,16_others,15_02_01_05_02_gasoline_engine,16_01_biogas,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_05_biogasoline,16_others,15_02_01_05_02_gasoline_engine,16_05_biogasoline,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_06_biodiesel,16_others,15_02_01_05_02_gasoline_engine,16_06_biodiesel,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_07_bio_jet_kerosene,16_others,15_02_01_05_02_gasoline_engine,16_07_bio_jet_kerosene,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,16_others,15_02_01_05_02_gasoline_engine,16_others,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_others_unallocated,16_others,15_02_01_05_02_gasoline_engine,16_others_unallocated,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_x_ammonia,16_others,15_02_01_05_02_gasoline_engine,16_x_ammonia,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_x_efuel,16_others,15_02_01_05_02_gasoline_engine,16_x_efuel,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_x_hydrogen,16_others,15_02_01_05_02_gasoline_engine,16_x_hydrogen,
15_02_01_05_02_gasoline_engine,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,17_electricity,15_02_01_05_02_gasoline_engine,17_electricity,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,01_coal,15_02_01_05_03_battery_ev,01_coal,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,01_coal_unallocated,01_coal,15_02_01_05_03_battery_ev,01_coal_unallocated,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,01_x_thermal_coal,01_coal,15_02_01_05_03_battery_ev,01_x_thermal_coal,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_01_motor_gasoline,07_petroleum_products,15_02_01_05_03_battery_ev,07_01_motor_gasoline,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_02_aviation_gasoline,07_petroleum_products,15_02_01_05_03_battery_ev,07_02_aviation_gasoline,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_06_kerosene,07_petroleum_products,15_02_01_05_03_battery_ev,07_06_kerosene,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_07_gas_diesel_oil,07_petroleum_products,15_02_01_05_03_battery_ev,07_07_gas_diesel_oil,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_08_fuel_oil,07_petroleum_products,15_02_01_05_03_battery_ev,07_08_fuel_oil,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_09_lpg,07_petroleum_products,15_02_01_05_03_battery_ev,07_09_lpg,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,07_petroleum_products,15_02_01_05_03_battery_ev,07_petroleum_products,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_petroleum_products_unallocated,07_petroleum_products,15_02_01_05_03_battery_ev,07_petroleum_products_unallocated,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_x_jet_fuel,07_petroleum_products,15_02_01_05_03_battery_ev,07_x_jet_fuel,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,07_x_other_petroleum_products,07_petroleum_products,15_02_01_05_03_battery_ev,07_x_other_petroleum_products,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,08_01_natural_gas,08_gas,15_02_01_05_03_battery_ev,08_01_natural_gas,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,08_02_lng,08_gas,15_02_01_05_03_battery_ev,08_02_lng,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,08_03_gas_works_gas,08_gas,15_02_01_05_03_battery_ev,08_03_gas_works_gas,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,08_gas,15_02_01_05_03_battery_ev,08_gas,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,08_gas_unallocated,08_gas,15_02_01_05_03_battery_ev,08_gas_unallocated,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_01_biogas,16_others,15_02_01_05_03_battery_ev,16_01_biogas,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_05_biogasoline,16_others,15_02_01_05_03_battery_ev,16_05_biogasoline,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_06_biodiesel,16_others,15_02_01_05_03_battery_ev,16_06_biodiesel,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_07_bio_jet_kerosene,16_others,15_02_01_05_03_battery_ev,16_07_bio_jet_kerosene,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,x,16_others,15_02_01_05_03_battery_ev,16_others,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_others_unallocated,16_others,15_02_01_05_03_battery_ev,16_others_unallocated,
15_02_01_05_03_battery_ev,15_02_01_05_bus,15_02_01_passenger,15_02_road,15_transport_sector,16_x_ammonia,16_others,15_02_01_05_03_battery_ev,16_x_ammonia,
