repository,code_path,line_number,operation,direction,evidence
leap_initialisation,codebase/functions/leap_excel_io.py,1275,read_csv,read,energy_df = pd.read_csv(source_path)
leap_initialisation,codebase/functions/leap_excel_io.py,1277,read_excel,read,energy_df = pd.read_excel(source_path)
leap_initialisation,codebase/functions/leap_excel_io.py,1359,write_excel,write,"with pd.ExcelWriter(leap_export_filename, engine=""openpyxl"", mode=""w"") as writer:"
leap_initialisation,codebase/functions/leap_excel_io.py,1360,write_excel,write,"export_df.to_excel(writer, sheet_name=sheet_name, index=False)"
leap_initialisation,codebase/functions/leap_series_comparison.py,874,write_csv,write,"comparison_long.to_csv(comparison_long_csv, index=False)"
leap_initialisation,codebase/functions/leap_series_comparison.py,875,write_csv,write,"comparison_wide.to_csv(comparison_wide_csv, index=False)"
leap_initialisation,codebase/functions/leap_series_comparison.py,876,write_csv,write,"comparison_summary.to_csv(comparison_summary_csv, index=False)"
leap_initialisation,codebase/functions/leap_series_comparison.py,877,write_csv,write,"mapping_status.to_csv(mapping_status_csv, index=False)"
leap_initialisation,codebase/functions/leap_series_comparison.py,878,write_csv,write,"unmatched.to_csv(unmatched_leap_rows_csv, index=False)"
leap_initialisation,codebase/functions/leap_series_comparison.py,1540,write_csv,write,"sheet_inventory.to_csv(output_dir / ""sheet_inventory.csv"", index=False)"
leap_initialisation,codebase/functions/leap_series_comparison.py,1657,write_csv,write,"fuel_mapping_status_df.to_csv(output_dir / ""fuel_mapping_status.csv"", index=False)"
leap_initialisation,codebase/functions/leap_series_comparison.py,2229,write_csv,write,"comparison_long.to_csv(comparison_long_csv, index=False)"
leap_initialisation,codebase/functions/leap_series_comparison.py,2230,write_csv,write,"comparison_wide.to_csv(comparison_wide_csv, index=False)"
leap_initialisation,codebase/functions/leap_series_comparison.py,2231,write_csv,write,"comparison_summary.to_csv(comparison_summary_csv, index=False)"
leap_initialisation,codebase/functions/leap_series_comparison.py,2232,write_csv,write,"mapping_status.to_csv(mapping_status_csv, index=False)"
leap_initialisation,codebase/functions/leap_series_comparison.py,2233,write_csv,write,"unmatched.to_csv(unmatched_leap_rows_csv, index=False)"
leap_initialisation,codebase/functions/other_loss_own_use_proxy_utils.py,2478,write_excel,write,"with pd.ExcelWriter(_resolve(workbook_path), **writer_kwargs) as writer:"
leap_initialisation,codebase/functions/other_loss_own_use_proxy_utils.py,2479,write_excel,write,"sheet_df.to_excel(writer, sheet_name=output_sheet_name, index=False, header=False)"
leap_initialisation,codebase/functions/other_loss_own_use_proxy_utils.py,2486,write_csv,write,"df.to_csv(path, index=False)"
leap_initialisation,codebase/functions/other_loss_own_use_proxy_utils.py,2490,write_csv,write,"df.to_csv(fallback, index=False)"
leap_initialisation,codebase/functions/patch_baseline_seeds.py,338,read_excel,read,"raw = pd.read_excel(path, sheet_name=sheet, header=None)"
leap_initialisation,codebase/functions/patch_baseline_seeds.py,394,read_excel,read,exceptions = pd.read_excel(
leap_initialisation,codebase/functions/patch_baseline_seeds.py,475,read_excel,read,"raw = pd.read_excel(path, sheet_name=""Export"", header=None)"
leap_initialisation,codebase/functions/patch_baseline_seeds.py,656,read_excel,read,"raw = pd.read_excel(seed_path, sheet_name=""LEAP"", header=None)"
leap_initialisation,codebase/functions/patch_baseline_seeds.py,1155,read_excel,read,"raw = pd.read_excel(seed_path, sheet_name=""LEAP"", header=None)"
leap_initialisation,codebase/functions/patch_baseline_seeds.py,1202,write_csv,write,excluded_rows.to_csv(
leap_initialisation,codebase/functions/patch_baseline_seeds.py,1257,write_excel,write,"with pd.ExcelWriter(seed_path, engine=""openpyxl"") as writer:"
leap_initialisation,codebase/functions/patch_baseline_seeds.py,1258,write_excel,write,"full_df.to_excel(writer, sheet_name=""LEAP"", index=False, header=False)"
leap_initialisation,codebase/functions/patch_baseline_seeds.py,1259,write_excel,write,"viewing_df.to_excel(writer, sheet_name=""FOR_VIEWING"", index=False, header=False)"
leap_initialisation,codebase/functions/supply_assets.py,160,write_csv,write,"projection_diagnostics.to_csv(PROJECTION_DIAGNOSTICS_PATH, index=False)"
leap_initialisation,codebase/functions/supply_conservation.py,212,read_excel,read,"rows = pd.read_excel(path, header=2, usecols=[""Branch Path""])"
leap_initialisation,codebase/functions/supply_conservation.py,242,write_csv,write,"rows.to_csv(path, index=False)"
leap_initialisation,codebase/functions/transformation_analysis_utils.py,1383,read_excel,read,"mapping_df = pd.read_excel(path, sheet_name=""leap_display_names"")"
leap_initialisation,codebase/functions/transformation_analysis_utils.py,1817,write_csv,write,"context.to_csv(output_path, index=False)"
leap_initialisation,codebase/functions/transformation_analysis_utils.py,1855,write_csv,write,"inventory.to_csv(output_path, index=False)"
leap_initialisation,codebase/functions/transformation_analysis_utils.py,1942,write_csv,write,"projection_diagnostics.to_csv(PROJECTION_DIAGNOSTICS_PATH, index=False)"
leap_initialisation,codebase/functions/transformation_fuel_remap.py,265,write_csv,write,"pd.DataFrame(rows).to_csv(report_path, index=False)"
leap_initialisation,codebase/functions/transformation_record_builder.py,2355,write_csv,write,"process_summary.to_csv(process_summary_path, index=False)"
leap_initialisation,codebase/functions/transformation_record_builder.py,2356,write_csv,write,"detail_summary.to_csv(detail_summary_path, index=False)"
leap_initialisation,codebase/mappings/canonical_loaders.py,214,read_excel,read,"frame = pd.read_excel(path, **read_kwargs)"
leap_initialisation,codebase/mappings/hierarchy_subtotal_contract_loader.py,53,read_csv,read,"frame = pd.read_csv(path, dtype=object)"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/build_dashboard_graph_index.py,429,write_csv,write,"graph_index_df.to_csv(graph_index_path, index=False)"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/build_dashboard_graph_index.py,430,write_csv,write,"graph_flow_index_df.to_csv(graph_flow_index_path, index=False)"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/build_dashboard_graph_index.py,431,write_csv,write,"graph_product_index_df.to_csv(graph_product_index_path, index=False)"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/build_dashboard_graph_index.py,432,write_csv,write,"graph_flow_product_index_df.to_csv(graph_flow_product_index_path, index=False)"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,182,read_excel,read,"return pd.read_excel(path, sheet_name=sheet_name)"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,184,read_csv,read,return pd.read_csv(path)
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,711,write_csv,write,"mapping_df.to_csv(output_csv_path, index=False)"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,712,write_csv,write,"graph_links_df.to_csv(graph_links_csv_path, index=False)"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,713,write_excel,write,"with pd.ExcelWriter(output_xlsx_path, engine=""openpyxl"") as writer:"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,714,write_excel,write,"mapping_df.to_excel(writer, sheet_name=""mapping_candidates"", index=False)"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,715,write_excel,write,"graph_links_df.to_excel(writer, sheet_name=""graph_links"", index=False)"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,718,write_excel,write,"qa_df.to_excel(writer, sheet_name=sheet_name, index=False)"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,722,write_csv,write,"qa_df.to_csv(qa_dir / qa_filename, index=False)"
leap_initialisation,codebase/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,736,read_csv,read,graph_flow_product_index_df = pd.read_csv(graph_flow_product_index_path)
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,57,read_excel,read,return pd.read_excel(path)
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,58,read_csv,read,return pd.read_csv(path)
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,219,write_csv,write,"pruned_components_df.to_csv(diagnostics_dir / ""common_esto_components_pruned_not_applicable.csv"", index=False)"
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,357,write_csv,write,"df.to_csv(diagnostics_dir / f""{name}.csv"", index=False)"
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,358,write_excel,write,"with pd.ExcelWriter(diagnostics_dir / ""broad_common_row_diagnostics.xlsx"", engine=""openpyxl"") as writer:"
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,360,write_excel,write,"df.to_excel(writer, sheet_name=name[:31], index=False)"
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,473,write_csv,write,"product_diagnostics_df.to_csv(diagnostics_dir / ""intersecting_common_product_groups.csv"", index=False)"
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,474,write_csv,write,"flow_diagnostics_df.to_csv(diagnostics_dir / ""intersecting_common_flow_groups.csv"", index=False)"
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,475,write_excel,write,"with pd.ExcelWriter(diagnostics_dir / ""intersecting_common_axis_groups.xlsx"", engine=""openpyxl"") as writer:"
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,476,write_excel,write,"product_diagnostics_df.to_excel(writer, sheet_name=""product_group_overlaps"", index=False)"
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,477,write_excel,write,"flow_diagnostics_df.to_excel(writer, sheet_name=""flow_group_overlaps"", index=False)"
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,574,write_csv,write,"df.to_csv(output_path, index=False)"
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,580,write_csv,write,"df.to_csv(fallback_path, index=False)"
leap_initialisation,codebase/mapping_tools/apply_common_esto_structure.py,637,read_csv,read,"common_rows_df = pd.read_csv(common_rows_path, dtype=str).fillna("""")"
leap_initialisation,codebase/mapping_tools/apply_ninth_to_esto_conversion.py,30,read_excel,read,return pd.read_excel(path)
leap_initialisation,codebase/mapping_tools/apply_ninth_to_esto_conversion.py,31,read_csv,read,return pd.read_csv(path)
leap_initialisation,codebase/mapping_tools/apply_ninth_to_esto_conversion.py,36,read_csv,read,relationships_df = pd.read_csv(relationships_path)
leap_initialisation,codebase/mapping_tools/apply_ninth_to_esto_conversion.py,86,write_csv,write,"converted_df.to_csv(output_path, index=False)"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,126,read_excel,read,df = pd.read_excel(path)
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,128,read_csv,read,df = pd.read_csv(path)
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,231,read_excel,read,"labels_df = pd.read_excel(canonical_mapping_path, sheet_name=""leap_display_names"")"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,945,write_csv,write,"common_rows_df.to_csv(output_dir / ""common_esto_rows.csv"", index=False)"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,946,write_csv,write,"common_rows_df.to_csv(output_dir / ""common_esto_row_components.csv"", index=False)"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,947,write_csv,write,"map_df.to_csv(output_dir / ""esto_to_common_esto_map.csv"", index=False)"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,949,write_csv,write,"df.to_csv(output_dir / f""{name}.csv"", index=False)"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,950,write_excel,write,"with pd.ExcelWriter(output_dir / ""common_esto_rows.xlsx"", engine=""openpyxl"") as writer:"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,951,write_excel,write,"common_rows_df.to_excel(writer, sheet_name=""common_esto_rows"", index=False)"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,952,write_excel,write,"map_df.to_excel(writer, sheet_name=""esto_to_common_esto_map"", index=False)"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,956,write_excel,write,"df.to_excel(writer, sheet_name=sheet_name, index=False)"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,957,write_excel,write,"with pd.ExcelWriter(output_dir / ""common_esto_structure.xlsx"", engine=""openpyxl"") as writer:"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,958,write_excel,write,"common_rows_df.to_excel(writer, sheet_name=""common_esto_rows"", index=False)"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,959,write_excel,write,"map_df.to_excel(writer, sheet_name=""esto_to_common_esto_map"", index=False)"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,963,write_excel,write,"df.to_excel(writer, sheet_name=sheet_name, index=False)"
leap_initialisation,codebase/mapping_tools/build_common_esto_structure.py,1079,read_csv,read,"relationships_df = pd.read_csv(relationships_path, low_memory=False)"
leap_initialisation,codebase/mapping_tools/build_dashboard_graph_index.py,433,write_csv,write,"graph_index_df.to_csv(graph_index_path, index=False)"
leap_initialisation,codebase/mapping_tools/build_dashboard_graph_index.py,434,write_csv,write,"graph_flow_index_df.to_csv(graph_flow_index_path, index=False)"
leap_initialisation,codebase/mapping_tools/build_dashboard_graph_index.py,435,write_csv,write,"graph_product_index_df.to_csv(graph_product_index_path, index=False)"
leap_initialisation,codebase/mapping_tools/build_dashboard_graph_index.py,436,write_csv,write,"graph_flow_product_index_df.to_csv(graph_flow_product_index_path, index=False)"
